"epoch","skilled-firefly-1 - train_loss_epoch","skilled-firefly-1 - train_loss_epoch__MIN","skilled-firefly-1 - train_loss_epoch__MAX","skilled-firefly-1 - _step","skilled-firefly-1 - _step__MIN","skilled-firefly-1 - _step__MAX"
"350","0.7708867192268372","0.7708867192268372","0.7708867192268372","3810","3810","3810"
"351","0.7685477137565613","0.7685477137565613","0.7685477137565613","3821","3821","3821"
"352","0.7691349387168884","0.7691349387168884","0.7691349387168884","3832","3832","3832"
"353","0.7672932744026184","0.7672932744026184","0.7672932744026184","3843","3843","3843"
"354","0.764270544052124","0.764270544052124","0.764270544052124","3854","3854","3854"
"355","0.7654925584793091","0.7654925584793091","0.7654925584793091","3865","3865","3865"
"356","0.7638949751853943","0.7638949751853943","0.7638949751853943","3876","3876","3876"
"357","0.7651190161705017","0.7651190161705017","0.7651190161705017","3886","3886","3886"
"358","0.764653742313385","0.764653742313385","0.764653742313385","3897","3897","3897"
"359","0.7720901966094971","0.7720901966094971","0.7720901966094971","3908","3908","3908"
"360","0.7663474082946777","0.7663474082946777","0.7663474082946777","3919","3919","3919"
"361","0.7666110992431641","0.7666110992431641","0.7666110992431641","3930","3930","3930"
"362","0.7670371532440186","0.7670371532440186","0.7670371532440186","3941","3941","3941"
"363","0.7640324831008911","0.7640324831008911","0.7640324831008911","3952","3952","3952"
"364","0.7726112604141235","0.7726112604141235","0.7726112604141235","3962","3962","3962"
"365","0.75918048620224","0.75918048620224","0.75918048620224","3973","3973","3973"
"366","0.7595927715301514","0.7595927715301514","0.7595927715301514","3984","3984","3984"
"367","0.7722266316413879","0.7722266316413879","0.7722266316413879","3995","3995","3995"
"368","0.7687706351280212","0.7687706351280212","0.7687706351280212","4006","4006","4006"
"369","0.7605867385864258","0.7605867385864258","0.7605867385864258","4017","4017","4017"
"370","0.761917769908905","0.761917769908905","0.761917769908905","4028","4028","4028"
"371","0.7638876438140869","0.7638876438140869","0.7638876438140869","4038","4038","4038"
"372","0.7626906037330627","0.7626906037330627","0.7626906037330627","4049","4049","4049"
"373","0.7588551640510559","0.7588551640510559","0.7588551640510559","4060","4060","4060"
"374","0.763178825378418","0.763178825378418","0.763178825378418","4071","4071","4071"
"375","0.775189995765686","0.775189995765686","0.775189995765686","4082","4082","4082"
"376","0.7674025297164917","0.7674025297164917","0.7674025297164917","4093","4093","4093"
"377","0.7625434994697571","0.7625434994697571","0.7625434994697571","4104","4104","4104"
"378","0.7670709490776062","0.7670709490776062","0.7670709490776062","4114","4114","4114"
"379","0.7715365290641785","0.7715365290641785","0.7715365290641785","4125","4125","4125"
"380","0.7701512575149536","0.7701512575149536","0.7701512575149536","4136","4136","4136"
"381","0.763448178768158","0.763448178768158","0.763448178768158","4147","4147","4147"
"382","0.7661041617393494","0.7661041617393494","0.7661041617393494","4158","4158","4158"
"383","0.763279914855957","0.763279914855957","0.763279914855957","4169","4169","4169"
"384","0.7623152732849121","0.7623152732849121","0.7623152732849121","4180","4180","4180"
"385","0.7656775116920471","0.7656775116920471","0.7656775116920471","4190","4190","4190"
"386","0.7680246829986572","0.7680246829986572","0.7680246829986572","4201","4201","4201"
"387","0.7673895359039307","0.7673895359039307","0.7673895359039307","4212","4212","4212"
"388","0.7687318325042725","0.7687318325042725","0.7687318325042725","4223","4223","4223"
"389","0.7631776332855225","0.7631776332855225","0.7631776332855225","4234","4234","4234"
"390","0.763060986995697","0.763060986995697","0.763060986995697","4245","4245","4245"
"391","0.7640909552574158","0.7640909552574158","0.7640909552574158","4256","4256","4256"
"392","0.7647811770439148","0.7647811770439148","0.7647811770439148","4266","4266","4266"
"393","0.7605537176132202","0.7605537176132202","0.7605537176132202","4277","4277","4277"
"394","0.7653632760047913","0.7653632760047913","0.7653632760047913","4288","4288","4288"
"395","0.7733915448188782","0.7733915448188782","0.7733915448188782","4299","4299","4299"
"396","0.7594144344329834","0.7594144344329834","0.7594144344329834","4310","4310","4310"
"397","0.7606828212738037","0.7606828212738037","0.7606828212738037","4321","4321","4321"
"398","0.7729499340057373","0.7729499340057373","0.7729499340057373","4332","4332","4332"
"399","0.7722726464271545","0.7722726464271545","0.7722726464271545","4343","4343","4343"
"400","0.7629325985908508","0.7629325985908508","0.7629325985908508","4353","4353","4353"
"401","0.7615612149238586","0.7615612149238586","0.7615612149238586","4364","4364","4364"
"402","0.7613862156867981","0.7613862156867981","0.7613862156867981","4375","4375","4375"
"403","0.7612611055374146","0.7612611055374146","0.7612611055374146","4386","4386","4386"
"404","0.7730404734611511","0.7730404734611511","0.7730404734611511","4397","4397","4397"
"405","0.7649475932121277","0.7649475932121277","0.7649475932121277","4408","4408","4408"
"406","0.762553870677948","0.762553870677948","0.762553870677948","4419","4419","4419"
"407","0.7616104483604431","0.7616104483604431","0.7616104483604431","4429","4429","4429"
"408","0.7664220929145813","0.7664220929145813","0.7664220929145813","4440","4440","4440"
"409","0.7665859460830688","0.7665859460830688","0.7665859460830688","4451","4451","4451"
"410","0.7619836926460266","0.7619836926460266","0.7619836926460266","4462","4462","4462"
"411","0.7597056031227112","0.7597056031227112","0.7597056031227112","4473","4473","4473"
"412","0.765820324420929","0.765820324420929","0.765820324420929","4484","4484","4484"
"413","0.7647626399993896","0.7647626399993896","0.7647626399993896","4495","4495","4495"
"414","0.7604387402534485","0.7604387402534485","0.7604387402534485","4505","4505","4505"
"415","0.7618030309677124","0.7618030309677124","0.7618030309677124","4516","4516","4516"
"416","0.7629905343055725","0.7629905343055725","0.7629905343055725","4527","4527","4527"
"417","0.7597905397415161","0.7597905397415161","0.7597905397415161","4538","4538","4538"
"418","0.7614989876747131","0.7614989876747131","0.7614989876747131","4549","4549","4549"
"419","0.7649574279785156","0.7649574279785156","0.7649574279785156","4560","4560","4560"
"420","0.7585364580154419","0.7585364580154419","0.7585364580154419","4571","4571","4571"
"421","0.7623741626739502","0.7623741626739502","0.7623741626739502","4581","4581","4581"
"422","0.7595452070236206","0.7595452070236206","0.7595452070236206","4592","4592","4592"
"423","0.7691035866737366","0.7691035866737366","0.7691035866737366","4603","4603","4603"
"424","0.7581714391708374","0.7581714391708374","0.7581714391708374","4614","4614","4614"
"425","0.7636913657188416","0.7636913657188416","0.7636913657188416","4625","4625","4625"
"426","0.7574434876441956","0.7574434876441956","0.7574434876441956","4636","4636","4636"
"427","0.7654890418052673","0.7654890418052673","0.7654890418052673","4647","4647","4647"
"428","0.7597340941429138","0.7597340941429138","0.7597340941429138","4657","4657","4657"
"429","0.7573893070220947","0.7573893070220947","0.7573893070220947","4668","4668","4668"
"430","0.7679117918014526","0.7679117918014526","0.7679117918014526","4679","4679","4679"
"431","0.7628244757652283","0.7628244757652283","0.7628244757652283","4690","4690","4690"
"432","0.7692567110061646","0.7692567110061646","0.7692567110061646","4701","4701","4701"
"433","0.7626840472221375","0.7626840472221375","0.7626840472221375","4712","4712","4712"
"434","0.7561207413673401","0.7561207413673401","0.7561207413673401","4723","4723","4723"
"435","0.7597607970237732","0.7597607970237732","0.7597607970237732","4733","4733","4733"
"436","0.7533718347549438","0.7533718347549438","0.7533718347549438","4744","4744","4744"
"437","0.7665823698043823","0.7665823698043823","0.7665823698043823","4755","4755","4755"
"438","0.7597522139549255","0.7597522139549255","0.7597522139549255","4766","4766","4766"
"439","0.7644447684288025","0.7644447684288025","0.7644447684288025","4777","4777","4777"
"440","0.7659353017807007","0.7659353017807007","0.7659353017807007","4788","4788","4788"
"441","0.7627596855163574","0.7627596855163574","0.7627596855163574","4799","4799","4799"
"442","0.757478654384613","0.757478654384613","0.757478654384613","4809","4809","4809"
"443","0.7563273906707764","0.7563273906707764","0.7563273906707764","4820","4820","4820"
"444","0.7566587924957275","0.7566587924957275","0.7566587924957275","4831","4831","4831"
"445","0.7617443799972534","0.7617443799972534","0.7617443799972534","4842","4842","4842"
"446","0.7639316916465759","0.7639316916465759","0.7639316916465759","4853","4853","4853"
"447","0.7678914070129395","0.7678914070129395","0.7678914070129395","4864","4864","4864"
"448","0.7532345056533813","0.7532345056533813","0.7532345056533813","4875","4875","4875"
"449","0.7604908347129822","0.7604908347129822","0.7604908347129822","4886","4886","4886"
"450","0.7631630301475525","0.7631630301475525","0.7631630301475525","4896","4896","4896"
"451","0.7590447068214417","0.7590447068214417","0.7590447068214417","4907","4907","4907"
"452","0.7653395533561707","0.7653395533561707","0.7653395533561707","4918","4918","4918"
"453","0.7685019373893738","0.7685019373893738","0.7685019373893738","4929","4929","4929"
"454","0.7558469772338867","0.7558469772338867","0.7558469772338867","4940","4940","4940"
"455","0.7574938535690308","0.7574938535690308","0.7574938535690308","4951","4951","4951"
"456","0.762279748916626","0.762279748916626","0.762279748916626","4962","4962","4962"
"457","0.7602099776268005","0.7602099776268005","0.7602099776268005","4972","4972","4972"
"458","0.7623693943023682","0.7623693943023682","0.7623693943023682","4983","4983","4983"
"459","0.7562381029129028","0.7562381029129028","0.7562381029129028","4994","4994","4994"
"460","0.7637661695480347","0.7637661695480347","0.7637661695480347","5005","5005","5005"
"461","0.7604778409004211","0.7604778409004211","0.7604778409004211","5016","5016","5016"
"462","0.7579010725021362","0.7579010725021362","0.7579010725021362","5027","5027","5027"
"463","0.7561672329902649","0.7561672329902649","0.7561672329902649","5038","5038","5038"
"464","0.7628488540649414","0.7628488540649414","0.7628488540649414","5048","5048","5048"
"465","0.7588626742362976","0.7588626742362976","0.7588626742362976","5059","5059","5059"
"466","0.7615873217582703","0.7615873217582703","0.7615873217582703","5070","5070","5070"
"467","0.7643687725067139","0.7643687725067139","0.7643687725067139","5081","5081","5081"
"468","0.7646716833114624","0.7646716833114624","0.7646716833114624","5092","5092","5092"
"469","0.7577885389328003","0.7577885389328003","0.7577885389328003","5103","5103","5103"
"470","0.7577621340751648","0.7577621340751648","0.7577621340751648","5114","5114","5114"
"471","0.7597823143005371","0.7597823143005371","0.7597823143005371","5124","5124","5124"
"472","0.7629172801971436","0.7629172801971436","0.7629172801971436","5135","5135","5135"
"473","0.7592518329620361","0.7592518329620361","0.7592518329620361","5146","5146","5146"
"474","0.7587941884994507","0.7587941884994507","0.7587941884994507","5157","5157","5157"
"475","0.7650570273399353","0.7650570273399353","0.7650570273399353","5168","5168","5168"
"476","0.7612362504005432","0.7612362504005432","0.7612362504005432","5179","5179","5179"
"477","0.7601765990257263","0.7601765990257263","0.7601765990257263","5190","5190","5190"
"478","0.7700707912445068","0.7700707912445068","0.7700707912445068","5200","5200","5200"
"479","0.760613739490509","0.760613739490509","0.760613739490509","5211","5211","5211"
"480","0.7658566832542419","0.7658566832542419","0.7658566832542419","5222","5222","5222"
"481","0.754393994808197","0.754393994808197","0.754393994808197","5233","5233","5233"
"482","0.7657259106636047","0.7657259106636047","0.7657259106636047","5244","5244","5244"
"483","0.7608827352523804","0.7608827352523804","0.7608827352523804","5255","5255","5255"
"484","0.7596011161804199","0.7596011161804199","0.7596011161804199","5266","5266","5266"
"485","0.7616490721702576","0.7616490721702576","0.7616490721702576","5276","5276","5276"
"486","0.7584068179130554","0.7584068179130554","0.7584068179130554","5287","5287","5287"
"487","0.756391167640686","0.756391167640686","0.756391167640686","5298","5298","5298"
"488","0.7586813569068909","0.7586813569068909","0.7586813569068909","5309","5309","5309"
"489","0.7624634504318237","0.7624634504318237","0.7624634504318237","5320","5320","5320"
"490","0.7644280791282654","0.7644280791282654","0.7644280791282654","5331","5331","5331"
"491","0.7496122121810913","0.7496122121810913","0.7496122121810913","5342","5342","5342"
"492","0.7537015676498413","0.7537015676498413","0.7537015676498413","5352","5352","5352"
"493","0.761840283870697","0.761840283870697","0.761840283870697","5363","5363","5363"
"494","0.7679821252822876","0.7679821252822876","0.7679821252822876","5374","5374","5374"
"495","0.7602173686027527","0.7602173686027527","0.7602173686027527","5385","5385","5385"
"496","0.7557079195976257","0.7557079195976257","0.7557079195976257","5396","5396","5396"
"497","0.7647731900215149","0.7647731900215149","0.7647731900215149","5407","5407","5407"
"498","0.7570891380310059","0.7570891380310059","0.7570891380310059","5418","5418","5418"
"499","0.7584736347198486","0.7584736347198486","0.7584736347198486","5429","5429","5429"
