"Relative Time (Process)","final_final-v0 - system/gpu.0.memoryAllocatedBytes","final_final-v0 - system/gpu.0.memoryAllocatedBytes__MIN","final_final-v0 - system/gpu.0.memoryAllocatedBytes__MAX"
"25441.85620249","27577745408","27577745408","27577745408"
"25446.313022059","27827306496","27827306496","27827306496"
"25456.855479465","27577745408","27577745408","27577745408"
"25461.312382947","27827306496","27827306496","27827306496"
"25471.855747196","27577745408","27577745408","27577745408"
"25476.312074005","27827306496","27827306496","27827306496"
"25486.855730914","27577745408","27577745408","27577745408"
"25491.312790776","27827306496","27827306496","27827306496"
"25501.85529825","27577745408","27577745408","27577745408"
"25506.311782353","27827306496","27827306496","27827306496"
"25516.854211981","27577745408","27577745408","27577745408"
"25521.312762922","27827306496","27827306496","27827306496"
"25531.855769371","27577745408","27577745408","27577745408"
"25536.313071416","27827306496","27827306496","27827306496"
"25546.857072206","27577745408","27577745408","27577745408"
"25551.312840121","27827306496","27827306496","27827306496"
"25561.855628792","27577745408","27577745408","27577745408"
"25566.311691013","27827306496","27827306496","27827306496"
"25576.85596588","27577745408","27577745408","27577745408"
"25581.31269876","27827306496","27827306496","27827306496"
"25591.855623615","27577745408","27577745408","27577745408"
"25596.313794862","27827306496","27827306496","27827306496"
"25606.854499578","27577745408","27577745408","27577745408"
"25611.312283856","27827306496","27827306496","27827306496"
"25621.856865071","27577745408","27577745408","27577745408"
"25626.312608138","27827306496","27827306496","27827306496"
"25636.855675706","27577745408","27577745408","27577745408"
"25641.313438153","27827306496","27827306496","27827306496"
"25651.855860417","27577745408","27577745408","27577745408"
"25656.311663803","27827306496","27827306496","27827306496"
"25666.854835035","27577745408","27577745408","27577745408"
"25671.313004224","27827306496","27827306496","27827306496"
"25681.856443944","27577745408","27577745408","27577745408"
"25686.313026787","27827306496","27827306496","27827306496"
"25696.855127211","27577745408","27577745408","27577745408"
"25701.312600472","27827306496","27827306496","27827306496"
"25711.856029628","27577745408","27577745408","27577745408"
"25716.312924381","27827306496","27827306496","27827306496"
"25726.854881474","27577745408","27577745408","27577745408"
"25731.312869176","27827306496","27827306496","27827306496"
"25741.855975022","27577745408","27577745408","27577745408"
"25746.312416411","27827306496","27827306496","27827306496"
"25756.854654089","27577745408","27577745408","27577745408"
"25761.313084195","27827306496","27827306496","27827306496"
"25771.85509277","27577745408","27577745408","27577745408"
"25776.311752064","27827306496","27827306496","27827306496"
"25786.856288221","27577745408","27577745408","27577745408"
"25791.313050796","27827306496","27827306496","27827306496"
"25801.856788017","27577745408","27577745408","27577745408"
"25806.312997235","27827306496","27827306496","27827306496"
"25816.856715908","27577745408","27577745408","27577745408"
"25821.312882172","27827306496","27827306496","27827306496"
"25831.856321147","27577745408","27577745408","27577745408"
"25836.313192122","27827306496","27827306496","27827306496"
"25846.855353179","27577745408","27577745408","27577745408"
"25851.311582375","27827306496","27827306496","27827306496"
"25861.854488887","27577745408","27577745408","27577745408"
"25866.313617657","27827306496","27827306496","27827306496"
"25876.855248039","27577745408","27577745408","27577745408"
"25881.313749617","27827306496","27827306496","27827306496"
"25891.855475456","27577745408","27577745408","27577745408"
"25896.31425647","27827306496","27827306496","27827306496"
"25906.854584875","27577745408","27577745408","27577745408"
"25911.311604235","27827306496","27827306496","27827306496"
"25921.857316846","27577745408","27577745408","27577745408"
"25926.312638277","27827306496","27827306496","27827306496"
"25936.856027593","27577745408","27577745408","27577745408"
"25941.312041458","27827306496","27827306496","27827306496"
"25951.855394911","27577745408","27577745408","27577745408"
"25956.312388364","27827306496","27827306496","27827306496"
"25966.855856595","27577745408","27577745408","27577745408"
"25971.313934155","27827306496","27827306496","27827306496"
"25981.855542142","27577745408","27577745408","27577745408"
"25986.312817674","27827306496","27827306496","27827306496"
"25996.856284056","27577745408","27577745408","27577745408"
"26001.313017023","27827306496","27827306496","27827306496"
"26011.854691219","27577745408","27577745408","27577745408"
"26016.312149418","27827306496","27827306496","27827306496"
"26026.855245256","27577745408","27577745408","27577745408"
"26031.312602353","27827306496","27827306496","27827306496"
"26041.854596137","27577745408","27577745408","27577745408"
"26046.312118957","27827306496","27827306496","27827306496"
"26056.855432417","27577745408","27577745408","27577745408"
"26061.313473535","27827306496","27827306496","27827306496"
"26071.854108796","27577745408","27577745408","27577745408"
"26076.313140811","27827306496","27827306496","27827306496"
"26086.85557573","27577745408","27577745408","27577745408"
"26091.313324649","27827306496","27827306496","27827306496"
"26101.854062868","27577745408","27577745408","27577745408"
"26106.315023873","27827306496","27827306496","27827306496"
"26116.855807655","27577745408","27577745408","27577745408"
"26121.315524919","27827306496","27827306496","27827306496"
"26131.855676097","27577745408","27577745408","27577745408"
"26136.31199798","27827306496","27827306496","27827306496"
"26146.854551906","27577745408","27577745408","27577745408"
"26151.313319759","27827306496","27827306496","27827306496"
"26161.854939558","27577745408","27577745408","27577745408"
"26166.312003003","27827306496","27827306496","27827306496"
"26176.855934487","27577745408","27577745408","27577745408"
"26181.31344946","27827306496","27827306496","27827306496"
"26191.855645987","27577745408","27577745408","27577745408"
"26196.313003811","27827306496","27827306496","27827306496"
"26206.855045347","27577745408","27577745408","27577745408"
"26211.312770464","27827306496","27827306496","27827306496"
"26221.854987459","27577745408","27577745408","27577745408"
"26226.312410956","27827306496","27827306496","27827306496"
"26236.855814562","27577745408","27577745408","27577745408"
"26241.31319735","27827306496","27827306496","27827306496"
"26251.856326904","27577745408","27577745408","27577745408"
"26256.31361717","27827306496","27827306496","27827306496"
"26266.855495274","27577745408","27577745408","27577745408"
"26271.312219167","27827306496","27827306496","27827306496"
"26281.855388994","27577745408","27577745408","27577745408"
"26286.312713699","27827306496","27827306496","27827306496"
"26296.856121153","27577745408","27577745408","27577745408"
"26301.312482094","27827306496","27827306496","27827306496"
"26311.855644568","27577745408","27577745408","27577745408"
"26316.312287536","27827306496","27827306496","27827306496"
"26326.854315708","27577745408","27577745408","27577745408"
"26331.312199708","27827306496","27827306496","27827306496"
"26341.855091605","27577745408","27577745408","27577745408"
"26346.312745804","27827306496","27827306496","27827306496"
"26356.858713464","27577745408","27577745408","27577745408"
"26361.313710278","27827306496","27827306496","27827306496"
"26371.854781289","27577745408","27577745408","27577745408"
"26376.312988433","27827306496","27827306496","27827306496"
"26386.855716799","27577745408","27577745408","27577745408"
"26391.31290097","27827306496","27827306496","27827306496"
"26401.855830963","27577745408","27577745408","27577745408"
"26406.312841484","27827306496","27827306496","27827306496"
"26416.855446011","27577745408","27577745408","27577745408"
"26421.312620829","27827306496","27827306496","27827306496"
"26431.859883727","27577745408","27577745408","27577745408"
"26436.312489489","27827306496","27827306496","27827306496"
"26446.857064331","27577745408","27577745408","27577745408"
"26451.312862209","27827306496","27827306496","27827306496"
"26461.855321433","27577745408","27577745408","27577745408"
"26466.313187156","27827306496","27827306496","27827306496"
"26476.858637114","27577745408","27577745408","27577745408"
"26481.312343039","27827306496","27827306496","27827306496"
"26491.854808569","27577745408","27577745408","27577745408"
"26496.313116215","27827306496","27827306496","27827306496"
"26506.856478522","27577745408","27577745408","27577745408"
"26511.313691837","27827306496","27827306496","27827306496"
"26521.855527381","27577745408","27577745408","27577745408"
"26526.312204952","27827306496","27827306496","27827306496"
"26536.855720399","27577745408","27577745408","27577745408"
"26541.312695653","27827306496","27827306496","27827306496"
"26551.8565814","27577745408","27577745408","27577745408"
"26556.312216596","27827306496","27827306496","27827306496"
"26566.856964609","27577745408","27577745408","27577745408"
"26571.313246232","27827306496","27827306496","27827306496"
"26581.856375919","27577745408","27577745408","27577745408"
"26586.31213478","27827306496","27827306496","27827306496"
"26596.85624399","27577745408","27577745408","27577745408"
"26601.313064613","27827306496","27827306496","27827306496"
"26611.855802412","27577745408","27577745408","27577745408"
"26616.312601158","27827306496","27827306496","27827306496"
"26626.856483821","27577745408","27577745408","27577745408"
"26631.312124266","27827306496","27827306496","27827306496"
"26641.855518526","27577745408","27577745408","27577745408"
"26646.312259153","27827306496","27827306496","27827306496"
"26656.854733853","27577745408","27577745408","27577745408"
"26661.312984184","27827306496","27827306496","27827306496"
"26671.855275001","27577745408","27577745408","27577745408"
"26676.312893592","27827306496","27827306496","27827306496"
"26686.855158087","27577745408","27577745408","27577745408"
"26691.312759314","27827306496","27827306496","27827306496"
"26701.854660111","27577745408","27577745408","27577745408"
"26706.313042378","27827306496","27827306496","27827306496"
"26716.854466897","27577745408","27577745408","27577745408"
"26721.315136737","27827306496","27827306496","27827306496"
"26731.855436853","27577745408","27577745408","27577745408"
"26736.31517484","27827306496","27827306496","27827306496"
"26746.855494911","27577745408","27577745408","27577745408"
"26751.313440768","27827306496","27827306496","27827306496"
"26761.856040122","27577745408","27577745408","27577745408"
"26766.314095816","27827306496","27827306496","27827306496"
"26776.85408019","27577745408","27577745408","27577745408"
"26781.311570327","27827306496","27827306496","27827306496"
"26791.856787733","27577745408","27577745408","27577745408"
"26796.314863814","27827306496","27827306496","27827306496"
"26806.856678958","27577745408","27577745408","27577745408"
"26811.313784856","27827306496","27827306496","27827306496"
"26821.854767483","27577745408","27577745408","27577745408"
"26826.313769905","27827306496","27827306496","27827306496"
"26836.855602082","27577745408","27577745408","27577745408"
"26841.312805629","27827306496","27827306496","27827306496"
"26851.854964225","27577745408","27577745408","27577745408"
"26856.312646971","27827306496","27827306496","27827306496"
"26866.856103789","27577745408","27577745408","27577745408"
"26871.312545911","27827306496","27827306496","27827306496"
"26881.856077291","27577745408","27577745408","27577745408"
"26886.312507457","27827306496","27827306496","27827306496"
"26896.854327252","27577745408","27577745408","27577745408"
"26901.313844753","27827306496","27827306496","27827306496"
"26911.855527267","27577745408","27577745408","27577745408"
"26916.312900091","27827306496","27827306496","27827306496"
"26926.85552779","27577745408","27577745408","27577745408"
"26931.312538061","27827306496","27827306496","27827306496"
"26941.856526443","27577745408","27577745408","27577745408"
"26946.311732336","27827306496","27827306496","27827306496"
"26956.855187018","27577745408","27577745408","27577745408"
"26961.313212437","27827306496","27827306496","27827306496"
"26971.856201525","27577745408","27577745408","27577745408"
"26976.312643917","27827306496","27827306496","27827306496"
"26986.855407466","27577745408","27577745408","27577745408"
"26991.311998246","27827306496","27827306496","27827306496"
"27001.856757983","27577745408","27577745408","27577745408"
"27006.312470051","27827306496","27827306496","27827306496"
"27016.855460011","27577745408","27577745408","27577745408"
"27021.312308905","27827306496","27827306496","27827306496"
"27031.855233501","27577745408","27577745408","27577745408"
"27036.312449381","27827306496","27827306496","27827306496"
"27046.855632135","27577745408","27577745408","27577745408"
"27051.313170889","27827306496","27827306496","27827306496"
"27061.854842645","27577745408","27577745408","27577745408"
"27066.312370978","27827306496","27827306496","27827306496"
"27076.855550261","27577745408","27577745408","27577745408"
"27081.31334221","27827306496","27827306496","27827306496"
"27091.855399403","27577745408","27577745408","27577745408"
"27096.313339471","27827306496","27827306496","27827306496"
"27106.855515404","27577745408","27577745408","27577745408"
"27111.312248638","27827306496","27827306496","27827306496"
"27121.856274141","27577745408","27577745408","27577745408"
"27126.312895808","27827306496","27827306496","27827306496"
"27136.855828286","27577745408","27577745408","27577745408"
"27141.312792144","27827306496","27827306496","27827306496"
"27151.855899757","27577745408","27577745408","27577745408"
"27156.313809832","27827306496","27827306496","27827306496"
"27166.853949007","27577745408","27577745408","27577745408"
"27171.312126931","27827306496","27827306496","27827306496"
"27181.854747916","27577745408","27577745408","27577745408"
"27186.312539137","27827306496","27827306496","27827306496"
"27196.856041967","27577745408","27577745408","27577745408"
"27201.31325729","27827306496","27827306496","27827306496"
"27211.855647535","27577745408","27577745408","27577745408"
"27216.313085209","27827306496","27827306496","27827306496"
"27226.85565847","27577745408","27577745408","27577745408"
"27231.312617688","27827306496","27827306496","27827306496"
"27241.856854374","27577745408","27577745408","27577745408"
"27246.313914459","27827306496","27827306496","27827306496"
"27256.856425712","27577745408","27577745408","27577745408"
"27261.313235806","27827306496","27827306496","27827306496"
"27271.856923202","27577745408","27577745408","27577745408"
"27276.312648845","27827306496","27827306496","27827306496"
"27286.855980959","27577745408","27577745408","27577745408"
"27291.313412934","27827306496","27827306496","27827306496"
"27301.855476747","27577745408","27577745408","27577745408"
"27306.312321759","27827306496","27827306496","27827306496"
"27316.856464456","27577745408","27577745408","27577745408"
"27321.312740228","27827306496","27827306496","27827306496"
"27331.85540314","27577745408","27577745408","27577745408"
"27336.311881884","27827306496","27827306496","27827306496"
"27346.854604038","27577745408","27577745408","27577745408"
"27351.312177939","27827306496","27827306496","27827306496"
"27361.855059684","27577745408","27577745408","27577745408"
"27366.313408666","27827306496","27827306496","27827306496"
"27376.854248336","27577745408","27577745408","27577745408"
"27381.31251839","27827306496","27827306496","27827306496"
"27391.855562259","27577745408","27577745408","27577745408"
"27396.312711197","27827306496","27827306496","27827306496"
"27406.854392026","27577745408","27577745408","27577745408"
"27411.31291354","27827306496","27827306496","27827306496"
"27421.85802426","27577745408","27577745408","27577745408"
"27426.313592733","27827306496","27827306496","27827306496"
"27436.855651224","27577745408","27577745408","27577745408"
"27441.31303687","27827306496","27827306496","27827306496"
"27451.85748448","27577745408","27577745408","27577745408"
"27456.312152659","27827306496","27827306496","27827306496"
"27466.855653244","27577745408","27577745408","27577745408"
"27471.313503089","27827306496","27827306496","27827306496"
"27481.855710002","27577745408","27577745408","27577745408"
"27486.311806429","27827306496","27827306496","27827306496"
"27496.858209878","27577745408","27577745408","27577745408"
"27501.313194912","27827306496","27827306496","27827306496"
"27511.855191935","27577745408","27577745408","27577745408"
"27516.313875871","27827306496","27827306496","27827306496"
"27526.855845033","27577745408","27577745408","27577745408"
"27531.313236737","27827306496","27827306496","27827306496"
"27541.855909186","27577745408","27577745408","27577745408"
"27546.314508992","27827306496","27827306496","27827306496"
"27556.855784033","27577745408","27577745408","27577745408"
"27561.312122794","27827306496","27827306496","27827306496"
"27571.855348279","27577745408","27577745408","27577745408"
"27576.312351356","27827306496","27827306496","27827306496"
"27586.855565817","27577745408","27577745408","27577745408"
"27591.313291187","27827306496","27827306496","27827306496"
"27601.85794406","27577745408","27577745408","27577745408"
"27606.312684718","27827306496","27827306496","27827306496"
"27616.858559688","27577745408","27577745408","27577745408"
"27621.312947956","27827306496","27827306496","27827306496"
"27631.855199472","27577745408","27577745408","27577745408"
"27636.31258376","27827306496","27827306496","27827306496"
"27646.856913856","27577745408","27577745408","27577745408"
"27651.313517758","27827306496","27827306496","27827306496"
"27661.855099202","27577745408","27577745408","27577745408"
"27666.313211216","27827306496","27827306496","27827306496"
"27676.855664129","27577745408","27577745408","27577745408"
"27681.313131901","27827306496","27827306496","27827306496"
"27691.854798496","27577745408","27577745408","27577745408"
"27696.313642561","27827306496","27827306496","27827306496"
"27706.856893025","27577745408","27577745408","27577745408"
"27711.312033793","27827306496","27827306496","27827306496"
"27721.856863261","27577745408","27577745408","27577745408"
"27726.312754023","27827306496","27827306496","27827306496"
"27736.854456762","27577745408","27577745408","27577745408"
"27741.312061765","27827306496","27827306496","27827306496"
"27751.855206524","27577745408","27577745408","27577745408"
"27756.31343724","27827306496","27827306496","27827306496"
"27766.854881736","27577745408","27577745408","27577745408"
"27771.312129734","27827306496","27827306496","27827306496"
"27781.85767656","27577745408","27577745408","27577745408"
"27786.311379518","27827306496","27827306496","27827306496"
"27796.857588051","27577745408","27577745408","27577745408"
"27801.312551515","27827306496","27827306496","27827306496"
"27811.855739109","27577745408","27577745408","27577745408"
"27816.313404975","27827306496","27827306496","27827306496"
"27826.856926786","27577745408","27577745408","27577745408"
"27831.312397398","27827306496","27827306496","27827306496"
"27841.855301245","27577745408","27577745408","27577745408"
"27846.313289333","27827306496","27827306496","27827306496"
"27856.856357083","27577745408","27577745408","27577745408"
"27861.313734559","27827306496","27827306496","27827306496"
"27871.855283142","27577745408","27577745408","27577745408"
"27876.313137022","27827306496","27827306496","27827306496"
"27886.854793267","27577745408","27577745408","27577745408"
"27891.312772487","27827306496","27827306496","27827306496"
"27901.855236728","27577745408","27577745408","27577745408"
"27906.313606278","27827306496","27827306496","27827306496"
"27916.854814432","27577745408","27577745408","27577745408"
"27921.313145155","27827306496","27827306496","27827306496"
"27931.854400489","27577745408","27577745408","27577745408"
"27936.313167312","27827306496","27827306496","27827306496"
"27946.854812322","27577745408","27577745408","27577745408"
"27951.313188728","27827306496","27827306496","27827306496"
"27961.858192673","27577745408","27577745408","27577745408"
"27966.313138466","27827306496","27827306496","27827306496"
"27976.855296995","27577745408","27577745408","27577745408"
"27981.31258525","27827306496","27827306496","27827306496"
"27991.855676079","27577745408","27577745408","27577745408"
"27996.312597893","27827306496","27827306496","27827306496"
"28006.854917056","27577745408","27577745408","27577745408"
"28011.312995955","27827306496","27827306496","27827306496"
"28021.855777602","27577745408","27577745408","27577745408"
"28026.313056185","27827306496","27827306496","27827306496"
"28036.855933211","27577745408","27577745408","27577745408"
"28041.312737578","27827306496","27827306496","27827306496"
"28051.856386378","27577745408","27577745408","27577745408"
"28056.313273339","27827306496","27827306496","27827306496"
"28066.856051194","27577745408","27577745408","27577745408"
"28071.312219184","27827306496","27827306496","27827306496"
"28081.855504015","27577745408","27577745408","27577745408"
"28086.313479013","27827306496","27827306496","27827306496"
"28096.855374751","27577745408","27577745408","27577745408"
"28101.311998038","27827306496","27827306496","27827306496"
"28111.855893315","27577745408","27577745408","27577745408"
"28116.313272517","27827306496","27827306496","27827306496"
"28126.854927772","27577745408","27577745408","27577745408"
"28131.313434435","27827306496","27827306496","27827306496"
"28141.854788283","27577745408","27577745408","27577745408"
"28146.312897299","27827306496","27827306496","27827306496"
"28156.855300331","27577745408","27577745408","27577745408"
"28161.311486244","27827306496","27827306496","27827306496"
"28171.855615726","27577745408","27577745408","27577745408"
"28176.313083315","27827306496","27827306496","27827306496"
"28186.854861901","27577745408","27577745408","27577745408"
"28191.31301874","27827306496","27827306496","27827306496"
"28201.855048574","27577745408","27577745408","27577745408"
"28206.312628729","27827306496","27827306496","27827306496"
"28216.855317605","27577745408","27577745408","27577745408"
"28221.313078102","27827306496","27827306496","27827306496"
"28231.855224667","27577745408","27577745408","27577745408"
"28236.312328652","27827306496","27827306496","27827306496"
"28246.855522247","27577745408","27577745408","27577745408"
"28251.313194433","27827306496","27827306496","27827306496"
"28261.855747696","27577745408","27577745408","27577745408"
"28266.313078954","27827306496","27827306496","27827306496"
"28276.854614456","27577745408","27577745408","27577745408"
"28281.312673191","27827306496","27827306496","27827306496"
"28291.85603621","27577745408","27577745408","27577745408"
"28296.311779407","27827306496","27827306496","27827306496"
"28306.854293345","27577745408","27577745408","27577745408"
"28311.312868093","27827306496","27827306496","27827306496"
"28321.854683507","27577745408","27577745408","27577745408"
"28326.313038306","27827306496","27827306496","27827306496"
"28336.85604907","27577745408","27577745408","27577745408"
"28341.313269653","27827306496","27827306496","27827306496"
"28351.855745649","27577745408","27577745408","27577745408"
"28356.31322679","27827306496","27827306496","27827306496"
"28366.855602628","27577745408","27577745408","27577745408"
"28371.313123351","27827306496","27827306496","27827306496"
"28381.855769642","27577745408","27577745408","27577745408"
"28386.313473183","27827306496","27827306496","27827306496"
"28396.855255933","27577745408","27577745408","27577745408"
"28401.312357586","27827306496","27827306496","27827306496"
"28411.854617778","27577745408","27577745408","27577745408"
"28416.312271359","27827306496","27827306496","27827306496"
"28426.855768906","27577745408","27577745408","27577745408"
"28431.313005369","27827306496","27827306496","27827306496"
"28441.854398659","27577745408","27577745408","27577745408"
"28446.312455618","27827306496","27827306496","27827306496"
"28456.855167646","27577745408","27577745408","27577745408"
"28461.312429864","27827306496","27827306496","27827306496"
"28471.85528551","27577745408","27577745408","27577745408"
"28476.313559922","27827306496","27827306496","27827306496"
"28486.855478088","27577745408","27577745408","27577745408"
"28491.311693024","27827306496","27827306496","27827306496"
"28501.855964938","27577745408","27577745408","27577745408"
"28506.312891732","27827306496","27827306496","27827306496"
"28516.855426277","27577745408","27577745408","27577745408"
"28521.313620114","27827306496","27827306496","27827306496"
"28531.855449528","27577745408","27577745408","27577745408"
"28536.313470606","27827306496","27827306496","27827306496"
"28546.854480967","27577745408","27577745408","27577745408"
"28551.311875778","27827306496","27827306496","27827306496"
"28561.854098177","27577745408","27577745408","27577745408"
"28566.313852523","27827306496","27827306496","27827306496"
"28576.856320372","27577745408","27577745408","27577745408"
"28581.313806874","27827306496","27827306496","27827306496"
"28591.855106613","27577745408","27577745408","27577745408"
"28596.311456488","27827306496","27827306496","27827306496"
"28606.855994504","27577745408","27577745408","27577745408"
"28611.312670385","27827306496","27827306496","27827306496"
"28621.855651568","27577745408","27577745408","27577745408"
"28626.312684687","27827306496","27827306496","27827306496"
"28636.856100556","27577745408","27577745408","27577745408"
"28641.313677538","27827306496","27827306496","27827306496"
"28651.855041214","27577745408","27577745408","27577745408"
"28656.313076647","27827306496","27827306496","27827306496"
"28666.855324283","27577745408","27577745408","27577745408"
"28671.313188851","27827306496","27827306496","27827306496"
"28681.856301143","27577745408","27577745408","27577745408"
"28686.3122805","27827306496","27827306496","27827306496"
"28696.854605311","27577745408","27577745408","27577745408"
"28701.312131972","27827306496","27827306496","27827306496"
"28711.855903951","27577745408","27577745408","27577745408"
"28716.312708859","27827306496","27827306496","27827306496"
"28726.854399549","27577745408","27577745408","27577745408"
"28731.313116856","27827306496","27827306496","27827306496"
"28741.854619692","27577745408","27577745408","27577745408"
"28746.312911593","27827306496","27827306496","27827306496"
"28756.856117163","27577745408","27577745408","27577745408"
"28761.31245377","27827306496","27827306496","27827306496"
"28771.855059055","27577745408","27577745408","27577745408"
"28776.313019733","27827306496","27827306496","27827306496"
"28786.855732493","27577745408","27577745408","27577745408"
"28791.313121973","27827306496","27827306496","27827306496"
"28801.855476558","27577745408","27577745408","27577745408"
"28806.311982984","27827306496","27827306496","27827306496"
"28816.855481197","27577745408","27577745408","27577745408"
"28821.313235586","27827306496","27827306496","27827306496"
"28831.855023766","27577745408","27577745408","27577745408"
"28836.313255355","27827306496","27827306496","27827306496"
"28846.855827155","27577745408","27577745408","27577745408"
"28851.311856307","27827306496","27827306496","27827306496"
"28861.85547088","27577745408","27577745408","27577745408"
"28866.313334939","27827306496","27827306496","27827306496"
"28876.855497622","27577745408","27577745408","27577745408"
"28881.313069807","27827306496","27827306496","27827306496"
"28891.855635224","27577745408","27577745408","27577745408"
"28896.312839821","27827306496","27827306496","27827306496"
"28906.855971139","27577745408","27577745408","27577745408"
"28911.311385359","27827306496","27827306496","27827306496"
"28921.85585801","27577745408","27577745408","27577745408"
"28926.313851567","27827306496","27827306496","27827306496"
"28936.855051727","27577745408","27577745408","27577745408"
"28941.313587477","27827306496","27827306496","27827306496"
"28951.856067688","27577745408","27577745408","27577745408"
"28956.313229469","27827306496","27827306496","27827306496"
"28966.855234631","27577745408","27577745408","27577745408"
"28971.312612514","27827306496","27827306496","27827306496"
"28981.855282722","27577745408","27577745408","27577745408"
"28986.313134632","27827306496","27827306496","27827306496"
"28996.855043842","27577745408","27577745408","27577745408"
"29001.313573954","27827306496","27827306496","27827306496"
"29011.85500094","27577745408","27577745408","27577745408"
"29016.312876189","27827306496","27827306496","27827306496"
"29026.855996295","27577745408","27577745408","27577745408"
"29031.311977936","27827306496","27827306496","27827306496"
"29041.854468673","27577745408","27577745408","27577745408"
"29046.311965541","27827306496","27827306496","27827306496"
"29056.856537075","27577745408","27577745408","27577745408"
"29061.313385033","27827306496","27827306496","27827306496"
"29071.855124405","27577745408","27577745408","27577745408"
"29076.312120253","27827306496","27827306496","27827306496"
"29086.854435392","27577745408","27577745408","27577745408"
"29091.312905999","27827306496","27827306496","27827306496"
"29101.855063165","27577745408","27577745408","27577745408"
"29106.313116461","27827306496","27827306496","27827306496"
"29116.856039616","27577745408","27577745408","27577745408"
"29121.313532752","27827306496","27827306496","27827306496"
"29131.855200603","27577745408","27577745408","27577745408"
"29136.312983684","27827306496","27827306496","27827306496"
"29146.854927958","27577745408","27577745408","27577745408"
"29151.312490775","27827306496","27827306496","27827306496"
"29161.855886966","27577745408","27577745408","27577745408"
"29166.313227817","27827306496","27827306496","27827306496"
"29176.855632914","27577745408","27577745408","27577745408"
"29181.312996729","27827306496","27827306496","27827306496"
"29191.857495539","27577745408","27577745408","27577745408"
"29196.313818037","27827306496","27827306496","27827306496"
"29206.855079046","27577745408","27577745408","27577745408"
"29211.31224916","27827306496","27827306496","27827306496"
"29221.855009371","27577745408","27577745408","27577745408"
"29226.313138741","27827306496","27827306496","27827306496"
"29236.855405695","27577745408","27577745408","27577745408"
"29241.312139689","27827306496","27827306496","27827306496"
"29251.856521864","27577745408","27577745408","27577745408"
"29256.312402595","27827306496","27827306496","27827306496"
"29266.855116938","27577745408","27577745408","27577745408"
"29271.313703493","27827306496","27827306496","27827306496"
"29281.8552041","27577745408","27577745408","27577745408"
"29286.311762388","27827306496","27827306496","27827306496"
"29296.855565181","27577745408","27577745408","27577745408"
"29301.313257392","27827306496","27827306496","27827306496"
"29311.855400418","27577745408","27577745408","27577745408"
"29316.313570853","27827306496","27827306496","27827306496"
"29326.856266761","27577745408","27577745408","27577745408"
"29331.313133915","27827306496","27827306496","27827306496"
"29341.856948554","27577745408","27577745408","27577745408"
"29346.311691444","27827306496","27827306496","27827306496"
"29356.855699445","27577745408","27577745408","27577745408"
"29361.311747032","27827306496","27827306496","27827306496"
"29371.855426739","27577745408","27577745408","27577745408"
"29376.312757846","27827306496","27827306496","27827306496"
"29386.855528932","27577745408","27577745408","27577745408"
"29391.311655038","27827306496","27827306496","27827306496"
"29401.855205722","27577745408","27577745408","27577745408"
"29406.313212005","27827306496","27827306496","27827306496"
"29416.856073957","27577745408","27577745408","27577745408"
"29421.312481398","27827306496","27827306496","27827306496"
"29431.855726109","27577745408","27577745408","27577745408"
"29436.315619517","27827306496","27827306496","27827306496"
"29446.855771529","27577745408","27577745408","27577745408"
"29451.313144031","27827306496","27827306496","27827306496"
"29461.855062083","27577745408","27577745408","27577745408"
"29466.314150632","27827306496","27827306496","27827306496"
"29476.85651039","27577745408","27577745408","27577745408"
"29481.31207803","27827306496","27827306496","27827306496"
"29491.855130701","27577745408","27577745408","27577745408"
"29496.313500298","27827306496","27827306496","27827306496"
"29506.853974351","27577745408","27577745408","27577745408"
"29511.312385333","27827306496","27827306496","27827306496"
"29521.854924737","27577745408","27577745408","27577745408"
"29526.313144469","27827306496","27827306496","27827306496"
"29536.855250499","27577745408","27577745408","27577745408"
"29541.315187549","27827306496","27827306496","27827306496"
"29551.855435481","27577745408","27577745408","27577745408"
"29556.312946076","27827306496","27827306496","27827306496"
"29566.856005402","27577745408","27577745408","27577745408"
"29571.312017124","27827306496","27827306496","27827306496"
"29581.854924667","27577745408","27577745408","27577745408"
"29586.31244875","27827306496","27827306496","27827306496"
"29596.856166971","27577745408","27577745408","27577745408"
"29601.312675289","27827306496","27827306496","27827306496"
"29611.854978418","27577745408","27577745408","27577745408"
"29616.313239435","27827306496","27827306496","27827306496"
"29626.854489289","27577745408","27577745408","27577745408"
"29631.313142402","27827306496","27827306496","27827306496"
"29641.854607351","27577745408","27577745408","27577745408"
"29646.312243266","27827306496","27827306496","27827306496"
"29656.856123414","27577745408","27577745408","27577745408"
"29661.312204613","27827306496","27827306496","27827306496"
"29671.854968644","27577745408","27577745408","27577745408"
"29676.313357003","27827306496","27827306496","27827306496"
"29686.854944998","27577745408","27577745408","27577745408"
"29691.312826565","27827306496","27827306496","27827306496"
"29701.855410041","27577745408","27577745408","27577745408"
"29706.312321999","27827306496","27827306496","27827306496"
"29716.855739741","27577745408","27577745408","27577745408"
"29721.31296161","27827306496","27827306496","27827306496"
"29731.854468747","27577745408","27577745408","27577745408"
"29736.312498621","27827306496","27827306496","27827306496"
"29746.854879412","27577745408","27577745408","27577745408"
"29751.314288691","27827306496","27827306496","27827306496"
"29761.85505557","27577745408","27577745408","27577745408"
"29766.314655793","27827306496","27827306496","27827306496"
"29776.855658498","27577745408","27577745408","27577745408"
