"Relative Time (Process)","skilled-firefly-1 - system/gpu.0.memoryAllocatedBytes","skilled-firefly-1 - system/gpu.0.memoryAllocatedBytes__MIN","skilled-firefly-1 - system/gpu.0.memoryAllocatedBytes__MAX"
"36737.098772949","31704940544","31704940544","31704940544"
"36752.099484","31704940544","31704940544","31704940544"
"36752.0994845","31704940544","31704940544","31704940544"
"36767.099831","31704940544","31704940544","31704940544"
"36782.099102","31704940544","31704940544","31704940544"
"36782.099102901","31704940544","31704940544","31704940544"
"36797.099665","31704940544","31704940544","31704940544"
"36797.099665624","31704940544","31704940544","31704940544"
"36812.099375","31704940544","31704940544","31704940544"
"36812.099375861","31704940544","31704940544","31704940544"
"36827.099532","31704940544","31704940544","31704940544"
"36827.099532407","31704940544","31704940544","31704940544"
"36842.100156","31704940544","31704940544","31704940544"
"36842.100156601","31704940544","31704940544","31704940544"
"36857.098667","31704940544","31704940544","31704940544"
"36857.098667231","31704940544","31704940544","31704940544"
"36872.099403","31704940544","31704940544","31704940544"
"36872.099403914","31704940544","31704940544","31704940544"
"36887.098932","31704940544","31704940544","31704940544"
"36887.098932598","31704940544","31704940544","31704940544"
"36902.099814","31704940544","31704940544","31704940544"
"36902.099814395","31704940544","31704940544","31704940544"
"36917.099694","31704940544","31704940544","31704940544"
"36932.099613","31704940544","31704940544","31704940544"
"36932.099613085","31704940544","31704940544","31704940544"
"36947.100628","31704940544","31704940544","31704940544"
"36947.100628549","31704940544","31704940544","31704940544"
"36962.099839","31704940544","31704940544","31704940544"
"36962.099839863","31704940544","31704940544","31704940544"
"36977.099327","31704940544","31704940544","31704940544"
"36992.100032","31704940544","31704940544","31704940544"
"36992.100032662","31704940544","31704940544","31704940544"
"37007.100295","31704940544","31704940544","31704940544"
"37007.100295194","31704940544","31704940544","31704940544"
"37022.099263","31704940544","31704940544","31704940544"
"37022.099263829","31704940544","31704940544","31704940544"
"37037.098671","31704940544","31704940544","31704940544"
"37052.099844","31704940544","31704940544","31704940544"
"37052.099844417","31704940544","31704940544","31704940544"
"37067.099704","31704940544","31704940544","31704940544"
"37067.099704535","31704940544","31704940544","31704940544"
"37082.099515","31704940544","31704940544","31704940544"
"37097.098304","31704940544","31704940544","31704940544"
"37097.098304924","31704940544","31704940544","31704940544"
"37112.10015","31704940544","31704940544","31704940544"
"37112.100150749","31704940544","31704940544","31704940544"
"37127.099722","31704940544","31704940544","31704940544"
"37127.099722266","31704940544","31704940544","31704940544"
"37142.098908","31704940544","31704940544","31704940544"
"37142.098908353","31704940544","31704940544","31704940544"
"37157.099679","31704940544","31704940544","31704940544"
"37157.099679994","31704940544","31704940544","31704940544"
"37172.100528","31704940544","31704940544","31704940544"
"37172.100528786","31704940544","31704940544","31704940544"
"37187.099142","31704940544","31704940544","31704940544"
"37202.098077","31704940544","31704940544","31704940544"
"37202.09807797","31704940544","31704940544","31704940544"
"37217.099872","31704940544","31704940544","31704940544"
"37217.099872611","31704940544","31704940544","31704940544"
"37232.098549","31704940544","31704940544","31704940544"
"37232.09854938","31704940544","31704940544","31704940544"
"37247.099798","31704940544","31704940544","31704940544"
"37247.099798865","31704940544","31704940544","31704940544"
"37262.099653","31704940544","31704940544","31704940544"
"37277.099989","31704940544","31704940544","31704940544"
"37277.09998917","31704940544","31704940544","31704940544"
"37292.100039","31704940544","31704940544","31704940544"
"37292.10003999","31704940544","31704940544","31704940544"
"37307.099843","31704940544","31704940544","31704940544"
"37307.09984341","31704940544","31704940544","31704940544"
"37322.09936","31704940544","31704940544","31704940544"
"37322.099360546","31704940544","31704940544","31704940544"
"37337.09877","31704940544","31704940544","31704940544"
"37337.098770556","31704940544","31704940544","31704940544"
"37352.098613","31704940544","31704940544","31704940544"
"37352.098613172","31704940544","31704940544","31704940544"
"37367.098684","31704940544","31704940544","31704940544"
"37382.099583","31704940544","31704940544","31704940544"
"37382.099583202","31704940544","31704940544","31704940544"
"37397.098118","31704940544","31704940544","31704940544"
"37397.098118769","31704940544","31704940544","31704940544"
"37412.099553","31704940544","31704940544","31704940544"
"37412.099553296","31704940544","31704940544","31704940544"
"37427.100149","31704940544","31704940544","31704940544"
"37427.100149682","31704940544","31704940544","31704940544"
"37442.099954","31704940544","31704940544","31704940544"
"37442.099954702","31704940544","31704940544","31704940544"
"37457.099867","31704940544","31704940544","31704940544"
"37457.099867246","31704940544","31704940544","31704940544"
"37472.09935","31704940544","31704940544","31704940544"
"37487.09988","31704940544","31704940544","31704940544"
"37487.099880533","31704940544","31704940544","31704940544"
"37502.099226","31704940544","31704940544","31704940544"
"37502.099226905","31704940544","31704940544","31704940544"
"37517.10074","31704940544","31704940544","31704940544"
"37517.1007409","31704940544","31704940544","31704940544"
"37532.10051","31704940544","31704940544","31704940544"
"37532.100510493","31704940544","31704940544","31704940544"
"37547.09959","31704940544","31704940544","31704940544"
"37547.09959049","31704940544","31704940544","31704940544"
"37562.099543","31704940544","31704940544","31704940544"
"37562.099543489","31704940544","31704940544","31704940544"
"37577.099321","31704940544","31704940544","31704940544"
"37577.099321914","31704940544","31704940544","31704940544"
"37592.100168","31704940544","31704940544","31704940544"
"37592.100168945","31704940544","31704940544","31704940544"
"37607.098593","31704940544","31704940544","31704940544"
"37622.099469","31704940544","31704940544","31704940544"
"37622.09946997","31704940544","31704940544","31704940544"
"37637.098522","31704940544","31704940544","31704940544"
"37637.098522073","31704940544","31704940544","31704940544"
"37652.099738","31704940544","31704940544","31704940544"
"37667.099665","31704940544","31704940544","31704940544"
"37667.099665885","31704940544","31704940544","31704940544"
"37682.098972","31704940544","31704940544","31704940544"
"37682.098972888","31704940544","31704940544","31704940544"
"37697.10012","31704940544","31704940544","31704940544"
"37697.100120945","31704940544","31704940544","31704940544"
"37712.099487","31704940544","31704940544","31704940544"
"37712.099487756","31704940544","31704940544","31704940544"
"37727.099927","31704940544","31704940544","31704940544"
"37727.099927353","31704940544","31704940544","31704940544"
"37742.099578","31704940544","31704940544","31704940544"
"37742.099578618","31704940544","31704940544","31704940544"
"37757.099955","31704940544","31704940544","31704940544"
"37757.099955205","31704940544","31704940544","31704940544"
"37772.100298","31704940544","31704940544","31704940544"
"37772.100298754","31704940544","31704940544","31704940544"
"37787.098575","31704940544","31704940544","31704940544"
"37787.098575464","31704940544","31704940544","31704940544"
"37802.099126","31704940544","31704940544","31704940544"
"37802.099126394","31704940544","31704940544","31704940544"
"37817.098177","31704940544","31704940544","31704940544"
"37817.09817752","31704940544","31704940544","31704940544"
"37832.098756","31704940544","31704940544","31704940544"
"37832.098756336","31704940544","31704940544","31704940544"
"37847.098729","31704940544","31704940544","31704940544"
"37847.098729142","31704940544","31704940544","31704940544"
"37862.100503","31704940544","31704940544","31704940544"
"37862.100503662","31704940544","31704940544","31704940544"
"37877.098647","31704940544","31704940544","31704940544"
"37877.098647944","31704940544","31704940544","31704940544"
"37892.100088","31704940544","31704940544","31704940544"
"37907.099951","31704940544","31704940544","31704940544"
"37907.099951533","31704940544","31704940544","31704940544"
"37922.100577","31704940544","31704940544","31704940544"
"37922.100577914","31704940544","31704940544","31704940544"
"37937.099641","31704940544","31704940544","31704940544"
"37937.099641531","31704940544","31704940544","31704940544"
"37952.100457","31704940544","31704940544","31704940544"
"37952.10045721","31704940544","31704940544","31704940544"
"37967.099282","31704940544","31704940544","31704940544"
"37967.099282317","31704940544","31704940544","31704940544"
"37982.099919","31704940544","31704940544","31704940544"
"37982.099919468","31704940544","31704940544","31704940544"
"37997.100349","31704940544","31704940544","31704940544"
"37997.100349715","31704940544","31704940544","31704940544"
"38012.099915","31704940544","31704940544","31704940544"
"38012.099915364","31704940544","31704940544","31704940544"
"38027.09893","31704940544","31704940544","31704940544"
"38042.098796","31704940544","31704940544","31704940544"
"38042.098796387","31704940544","31704940544","31704940544"
"38057.09939","31704940544","31704940544","31704940544"
"38057.099390407","31704940544","31704940544","31704940544"
"38072.100021","31704940544","31704940544","31704940544"
"38072.100021439","31704940544","31704940544","31704940544"
"38087.099226","31704940544","31704940544","31704940544"
"38102.10001","31704940544","31704940544","31704940544"
"38102.100010956","31704940544","31704940544","31704940544"
"38117.099614","31704940544","31704940544","31704940544"
"38117.099614123","31704940544","31704940544","31704940544"
"38132.099759","31704940544","31704940544","31704940544"
"38132.099759926","31704940544","31704940544","31704940544"
"38147.099234","31704940544","31704940544","31704940544"
"38162.099531","31704940544","31704940544","31704940544"
"38162.099531426","31704940544","31704940544","31704940544"
"38177.09901","31704940544","31704940544","31704940544"
"38192.099052","31704940544","31704940544","31704940544"
"38192.099052584","31704940544","31704940544","31704940544"
"38207.099829","31704940544","31704940544","31704940544"
"38207.099829454","31704940544","31704940544","31704940544"
"38222.099638","31704940544","31704940544","31704940544"
"38222.099638255","31704940544","31704940544","31704940544"
"38237.099889","31704940544","31704940544","31704940544"
"38237.099889274","31704940544","31704940544","31704940544"
"38252.100149","31704940544","31704940544","31704940544"
"38252.100149671","31704940544","31704940544","31704940544"
"38267.100203","31704940544","31704940544","31704940544"
"38267.100203288","31704940544","31704940544","31704940544"
"38282.099805","31704940544","31704940544","31704940544"
"38282.09980534","31704940544","31704940544","31704940544"
"38297.099382","31704940544","31704940544","31704940544"
"38297.099382137","31704940544","31704940544","31704940544"
"38312.099671","31704940544","31704940544","31704940544"
"38312.099671385","31704940544","31704940544","31704940544"
"38327.10161","31704940544","31704940544","31704940544"
"38327.101610397","31704940544","31704940544","31704940544"
"38342.099272","31704940544","31704940544","31704940544"
"38342.09927289","31704940544","31704940544","31704940544"
"38357.099227","31704940544","31704940544","31704940544"
"38357.099227101","31704940544","31704940544","31704940544"
"38372.100683","31704940544","31704940544","31704940544"
"38372.100683146","31704940544","31704940544","31704940544"
"38387.09943","31704940544","31704940544","31704940544"
"38387.099430974","31704940544","31704940544","31704940544"
"38402.099222","31704940544","31704940544","31704940544"
"38402.09922248","31704940544","31704940544","31704940544"
"38417.098349","31704940544","31704940544","31704940544"
"38417.098349608","31704940544","31704940544","31704940544"
"38432.099913","31704940544","31704940544","31704940544"
"38432.099913303","31704940544","31704940544","31704940544"
"38447.099538","31704940544","31704940544","31704940544"
"38462.099305","31704940544","31704940544","31704940544"
"38462.099305565","31704940544","31704940544","31704940544"
"38477.100003","31704940544","31704940544","31704940544"
"38477.100003633","31704940544","31704940544","31704940544"
"38492.098998","31704940544","31704940544","31704940544"
"38492.098998919","31704940544","31704940544","31704940544"
"38507.099505","31704940544","31704940544","31704940544"
"38507.099505716","31704940544","31704940544","31704940544"
"38522.099791","31704940544","31704940544","31704940544"
"38522.099791706","31704940544","31704940544","31704940544"
"38537.098925","31704940544","31704940544","31704940544"
"38552.099425","31704940544","31704940544","31704940544"
"38552.09942586","31704940544","31704940544","31704940544"
"38567.099496","31704940544","31704940544","31704940544"
"38582.102162","31704940544","31704940544","31704940544"
"38582.102162347","31704940544","31704940544","31704940544"
"38597.099424","31704940544","31704940544","31704940544"
"38597.099424952","31704940544","31704940544","31704940544"
"38612.099895","31704940544","31704940544","31704940544"
"38612.099895852","31704940544","31704940544","31704940544"
"38627.100068","31704940544","31704940544","31704940544"
"38642.099893","31704940544","31704940544","31704940544"
"38657.100307","31704940544","31704940544","31704940544"
"38672.100136","31704940544","31704940544","31704940544"
"38672.100136369","31704940544","31704940544","31704940544"
"38687.099687","31704940544","31704940544","31704940544"
"38687.099687228","31704940544","31704940544","31704940544"
"38702.099787","31704940544","31704940544","31704940544"
"38702.099787126","31704940544","31704940544","31704940544"
"38717.09946","31704940544","31704940544","31704940544"
"38717.099460577","31704940544","31704940544","31704940544"
"38732.099768","31704940544","31704940544","31704940544"
"38732.09976897","31704940544","31704940544","31704940544"
"38747.100106","31704940544","31704940544","31704940544"
"38747.100106285","31704940544","31704940544","31704940544"
"38762.100281","31704940544","31704940544","31704940544"
"38762.100281944","31704940544","31704940544","31704940544"
"38777.100008","31704940544","31704940544","31704940544"
"38777.100008294","31704940544","31704940544","31704940544"
"38792.100258","31704940544","31704940544","31704940544"
"38792.100258433","31704940544","31704940544","31704940544"
"38807.099472","31704940544","31704940544","31704940544"
"38807.099472384","31704940544","31704940544","31704940544"
"38822.099901","31704940544","31704940544","31704940544"
"38822.09990168","31704940544","31704940544","31704940544"
"38837.0985","31704940544","31704940544","31704940544"
"38837.098500242","31704940544","31704940544","31704940544"
"38852.099699","31704940544","31704940544","31704940544"
"38852.099699263","31704940544","31704940544","31704940544"
"38867.099954","31704940544","31704940544","31704940544"
"38867.09995476","31704940544","31704940544","31704940544"
"38882.099157","31704940544","31704940544","31704940544"
"38882.099157521","31704940544","31704940544","31704940544"
"38897.09883","31704940544","31704940544","31704940544"
"38912.099268","31704940544","31704940544","31704940544"
"38912.099268281","31704940544","31704940544","31704940544"
"38927.101147","31704940544","31704940544","31704940544"
"38927.10114775","31704940544","31704940544","31704940544"
"38942.102062","31704940544","31704940544","31704940544"
"38942.102062835","31704940544","31704940544","31704940544"
"38957.099584","31704940544","31704940544","31704940544"
"38957.099584654","31704940544","31704940544","31704940544"
"38972.10133","31704940544","31704940544","31704940544"
"38972.101330249","31704940544","31704940544","31704940544"
"38987.103972","31704940544","31704940544","31704940544"
"38987.103972969","31704940544","31704940544","31704940544"
"39002.100018","31704940544","31704940544","31704940544"
"39017.099724","31704940544","31704940544","31704940544"
"39032.099651","31704940544","31704940544","31704940544"
"39032.099651278","31704940544","31704940544","31704940544"
"39047.099896","31704940544","31704940544","31704940544"
"39047.099896521","31704940544","31704940544","31704940544"
"39062.099705","31704940544","31704940544","31704940544"
"39062.099705265","31704940544","31704940544","31704940544"
"39077.100264","31704940544","31704940544","31704940544"
"39077.100264917","31704940544","31704940544","31704940544"
"39092.099258","31704940544","31704940544","31704940544"
"39092.099258893","31704940544","31704940544","31704940544"
"39107.099836","31704940544","31704940544","31704940544"
"39107.099836755","31704940544","31704940544","31704940544"
"39122.10011","31704940544","31704940544","31704940544"
"39122.100110204","31704940544","31704940544","31704940544"
"39137.100244","31704940544","31704940544","31704940544"
"39137.100244902","31704940544","31704940544","31704940544"
"39152.099605","31704940544","31704940544","31704940544"
"39167.099514","31704940544","31704940544","31704940544"
"39167.099514822","31704940544","31704940544","31704940544"
"39182.099519","31704940544","31704940544","31704940544"
"39182.099519208","31704940544","31704940544","31704940544"
"39197.099103","31704940544","31704940544","31704940544"
"39197.099103642","31704940544","31704940544","31704940544"
"39212.10029","31704940544","31704940544","31704940544"
"39227.099306","31704940544","31704940544","31704940544"
"39242.099166","31704940544","31704940544","31704940544"
"39242.099166455","31704940544","31704940544","31704940544"
"39257.100025","31704940544","31704940544","31704940544"
"39257.100025364","31704940544","31704940544","31704940544"
"39272.100212","31704940544","31704940544","31704940544"
"39272.100212572","31704940544","31704940544","31704940544"
"39287.098935","31704940544","31704940544","31704940544"
"39287.098935459","31704940544","31704940544","31704940544"
"39302.100155","31704940544","31704940544","31704940544"
"39302.100155859","31704940544","31704940544","31704940544"
"39317.099911","31704940544","31704940544","31704940544"
"39317.099911686","31704940544","31704940544","31704940544"
"39332.099945","31704940544","31704940544","31704940544"
"39332.099945475","31704940544","31704940544","31704940544"
"39347.099629","31704940544","31704940544","31704940544"
"39347.099629988","31704940544","31704940544","31704940544"
"39362.099591","31704940544","31704940544","31704940544"
"39362.099591812","31704940544","31704940544","31704940544"
"39377.099896","31704940544","31704940544","31704940544"
"39377.099896942","31704940544","31704940544","31704940544"
"39392.099734","31704940544","31704940544","31704940544"
"39407.099823","31704940544","31704940544","31704940544"
"39407.099823741","31704940544","31704940544","31704940544"
"39422.100342","31704940544","31704940544","31704940544"
"39422.100342716","31704940544","31704940544","31704940544"
"39437.099892","31704940544","31704940544","31704940544"
"39437.099892205","31704940544","31704940544","31704940544"
"39452.099613","31704940544","31704940544","31704940544"
"39452.099613797","31704940544","31704940544","31704940544"
"39467.099133","31704940544","31704940544","31704940544"
"39467.09913359","31704940544","31704940544","31704940544"
"39482.098352","31704940544","31704940544","31704940544"
"39482.098352934","31704940544","31704940544","31704940544"
"39497.098836","31704940544","31704940544","31704940544"
"39497.098836486","31704940544","31704940544","31704940544"
"39512.099694","31704940544","31704940544","31704940544"
"39512.099694611","31704940544","31704940544","31704940544"
"39527.099922","31704940544","31704940544","31704940544"
"39527.099922752","31704940544","31704940544","31704940544"
"39542.099596","31704940544","31704940544","31704940544"
"39542.099596286","31704940544","31704940544","31704940544"
"39557.099957","31704940544","31704940544","31704940544"
"39557.099957901","31704940544","31704940544","31704940544"
"39572.099889","31704940544","31704940544","31704940544"
"39572.099889296","31704940544","31704940544","31704940544"
"39587.09992","31704940544","31704940544","31704940544"
"39587.099920676","31704940544","31704940544","31704940544"
"39602.099595","31704940544","31704940544","31704940544"
"39602.099595464","31704940544","31704940544","31704940544"
"39617.098699","31704940544","31704940544","31704940544"
"39617.098699569","31704940544","31704940544","31704940544"
"39632.099859","31704940544","31704940544","31704940544"
"39632.099859917","31704940544","31704940544","31704940544"
"39647.099083","31704940544","31704940544","31704940544"
"39647.099083475","31704940544","31704940544","31704940544"
"39662.100332","31704940544","31704940544","31704940544"
"39662.100332708","31704940544","31704940544","31704940544"
"39677.099582","31704940544","31704940544","31704940544"
"39677.099582088","31704940544","31704940544","31704940544"
"39692.099141","31704940544","31704940544","31704940544"
"39692.099141673","31704940544","31704940544","31704940544"
"39707.100414","31704940544","31704940544","31704940544"
"39707.100414441","31704940544","31704940544","31704940544"
"39722.099974","31704940544","31704940544","31704940544"
"39722.099974346","31704940544","31704940544","31704940544"
"39737.099827","31704940544","31704940544","31704940544"
"39752.099665","31704940544","31704940544","31704940544"
"39752.099665951","31704940544","31704940544","31704940544"
"39767.099876","31704940544","31704940544","31704940544"
"39767.099876601","31704940544","31704940544","31704940544"
"39782.10074","31704940544","31704940544","31704940544"
"39782.100740638","31704940544","31704940544","31704940544"
"39797.099459","31704940544","31704940544","31704940544"
"39812.099267","31704940544","31704940544","31704940544"
"39812.099267138","31704940544","31704940544","31704940544"
"39827.099863","31704940544","31704940544","31704940544"
"39842.099909","31704940544","31704940544","31704940544"
"39842.099909956","31704940544","31704940544","31704940544"
"39857.099506","31704940544","31704940544","31704940544"
"39857.099506144","31704940544","31704940544","31704940544"
"39872.099563","31704940544","31704940544","31704940544"
"39872.099563833","31704940544","31704940544","31704940544"
"39887.09956","31704940544","31704940544","31704940544"
"39887.099560547","31704940544","31704940544","31704940544"
"39902.099832","31704940544","31704940544","31704940544"
"39902.099832993","31704940544","31704940544","31704940544"
"39917.100038","31704940544","31704940544","31704940544"
"39917.100038478","31704940544","31704940544","31704940544"
"39932.0995","31704940544","31704940544","31704940544"
"39932.09950091","31704940544","31704940544","31704940544"
"39947.098839","31704940544","31704940544","31704940544"
"39947.098839532","31704940544","31704940544","31704940544"
"39962.099828","31704940544","31704940544","31704940544"
"39962.099828585","31704940544","31704940544","31704940544"
"39977.101165","31704940544","31704940544","31704940544"
"39977.10116573","31704940544","31704940544","31704940544"
"39992.09999","31704940544","31704940544","31704940544"
"39992.09999078","31704940544","31704940544","31704940544"
"40007.099422","31704940544","31704940544","31704940544"
"40007.099422726","31704940544","31704940544","31704940544"
"40022.09914","31704940544","31704940544","31704940544"
"40022.099140714","31704940544","31704940544","31704940544"
"40037.099856","31704940544","31704940544","31704940544"
"40037.099856181","31704940544","31704940544","31704940544"
"40052.100215","31704940544","31704940544","31704940544"
"40052.100215446","31704940544","31704940544","31704940544"
"40067.100619","31704940544","31704940544","31704940544"
"40067.100619378","31704940544","31704940544","31704940544"
"40082.100427","31704940544","31704940544","31704940544"
"40082.100427342","31704940544","31704940544","31704940544"
"40097.101331","31704940544","31704940544","31704940544"
"40097.101331673","31704940544","31704940544","31704940544"
"40112.099172","31704940544","31704940544","31704940544"
"40127.101355","31704940544","31704940544","31704940544"
"40127.101355312","31704940544","31704940544","31704940544"
"40142.099392","31704940544","31704940544","31704940544"
"40142.099392402","31704940544","31704940544","31704940544"
"40157.100014","31704940544","31704940544","31704940544"
"40157.100014443","31704940544","31704940544","31704940544"
"40172.100211","31704940544","31704940544","31704940544"
"40172.100211812","31704940544","31704940544","31704940544"
"40187.09961","31704940544","31704940544","31704940544"
"40187.09961025","31704940544","31704940544","31704940544"
"40202.100028","31704940544","31704940544","31704940544"
"40202.100028656","31704940544","31704940544","31704940544"
"40217.098508","31704940544","31704940544","31704940544"
"40217.098508692","31704940544","31704940544","31704940544"
"40232.100303","31704940544","31704940544","31704940544"
"40232.100303803","31704940544","31704940544","31704940544"
"40247.099593","31704940544","31704940544","31704940544"
"40247.09959318","31704940544","31704940544","31704940544"
"40262.099804","31704940544","31704940544","31704940544"
"40262.099804968","31704940544","31704940544","31704940544"
"40277.099287","31704940544","31704940544","31704940544"
"40277.099287573","31704940544","31704940544","31704940544"
"40292.099171","31704940544","31704940544","31704940544"
"40292.09917122","31704940544","31704940544","31704940544"
"40307.100081","31704940544","31704940544","31704940544"
"40307.100081857","31704940544","31704940544","31704940544"
"40322.099308","31704940544","31704940544","31704940544"
"40322.099308777","31704940544","31704940544","31704940544"
"40337.098939","31704940544","31704940544","31704940544"
"40337.098939386","31704940544","31704940544","31704940544"
"40352.099127","31704940544","31704940544","31704940544"
"40352.099127637","31704940544","31704940544","31704940544"
"40367.099051","31704940544","31704940544","31704940544"
"40367.099051884","31704940544","31704940544","31704940544"
"40382.09917","31704940544","31704940544","31704940544"
"40382.099170727","31704940544","31704940544","31704940544"
"40397.099689","31704940544","31704940544","31704940544"
"40412.099731","31704940544","31704940544","31704940544"
"40412.099731639","31704940544","31704940544","31704940544"
"40427.09959","31704940544","31704940544","31704940544"
"40427.099590954","31704940544","31704940544","31704940544"
"40442.100113","31704940544","31704940544","31704940544"
"40442.100113936","31704940544","31704940544","31704940544"
"40457.099173","31704940544","31704940544","31704940544"
"40457.099173587","31704940544","31704940544","31704940544"
"40472.100668","31704940544","31704940544","31704940544"
"40472.100668982","31704940544","31704940544","31704940544"
"40487.099706","31704940544","31704940544","31704940544"
"40487.099706367","31704940544","31704940544","31704940544"
"40502.099862","31704940544","31704940544","31704940544"
"40517.099676","31704940544","31704940544","31704940544"
"40517.099676985","31704940544","31704940544","31704940544"
"40532.099449","31704940544","31704940544","31704940544"
"40532.099449558","31704940544","31704940544","31704940544"
"40547.099061","31704940544","31704940544","31704940544"
"40547.099061903","31704940544","31704940544","31704940544"
"40562.100166","31704940544","31704940544","31704940544"
"40562.100166314","31704940544","31704940544","31704940544"
"40577.099861","31704940544","31704940544","31704940544"
"40577.099861769","31704940544","31704940544","31704940544"
"40592.098894","31704940544","31704940544","31704940544"
"40592.098894296","31704940544","31704940544","31704940544"
"40607.099248","31704940544","31704940544","31704940544"
"40607.099248798","31704940544","31704940544","31704940544"
"40622.099804","31704940544","31704940544","31704940544"
"40622.099804418","31704940544","31704940544","31704940544"
"40637.099952","31704940544","31704940544","31704940544"
"40637.099952889","31704940544","31704940544","31704940544"
"40652.099167","31704940544","31704940544","31704940544"
"40667.100097","31704940544","31704940544","31704940544"
"40667.100097998","31704940544","31704940544","31704940544"
"40682.099106","31704940544","31704940544","31704940544"
"40682.09910681","31704940544","31704940544","31704940544"
"40697.098427","31704940544","31704940544","31704940544"
"40697.098427442","31704940544","31704940544","31704940544"
"40712.099636","31704940544","31704940544","31704940544"
"40712.099636964","31704940544","31704940544","31704940544"
"40727.099635","31704940544","31704940544","31704940544"
"40727.099635481","31704940544","31704940544","31704940544"
"40742.100443","31704940544","31704940544","31704940544"
"40742.100443837","31704940544","31704940544","31704940544"
"40757.099285","31704940544","31704940544","31704940544"
"40757.099285483","31704940544","31704940544","31704940544"
"40772.098692","31704940544","31704940544","31704940544"
"40772.098692632","31704940544","31704940544","31704940544"
"40787.10116","31704940544","31704940544","31704940544"
"40787.101160883","31704940544","31704940544","31704940544"
"40802.099977","31704940544","31704940544","31704940544"
"40802.099977706","31704940544","31704940544","31704940544"
"40817.101364","31704940544","31704940544","31704940544"
"40817.101364209","31704940544","31704940544","31704940544"
"40832.099902","31704940544","31704940544","31704940544"
"40832.099902584","31704940544","31704940544","31704940544"
"40847.099191","31704940544","31704940544","31704940544"
"40847.099191884","31704940544","31704940544","31704940544"
"40862.09991","31704940544","31704940544","31704940544"
"40862.099910544","31704940544","31704940544","31704940544"
"40877.099388","31704940544","31704940544","31704940544"
"40892.100247","31704940544","31704940544","31704940544"
"40892.100247675","31704940544","31704940544","31704940544"
"40907.099149","31704940544","31704940544","31704940544"
"40907.099149875","31704940544","31704940544","31704940544"
"40922.099879","31704940544","31704940544","31704940544"
"40922.099879779","31704940544","31704940544","31704940544"
"40937.09882","31704940544","31704940544","31704940544"
"40937.098820565","31704940544","31704940544","31704940544"
"40952.099709","31704940544","31704940544","31704940544"
"40952.099709889","31704940544","31704940544","31704940544"
"40967.098267","31704940544","31704940544","31704940544"
"40967.098267692","31704940544","31704940544","31704940544"
"40982.099691","31704940544","31704940544","31704940544"
"40982.099691362","31704940544","31704940544","31704940544"
"40997.099876","31704940544","31704940544","31704940544"
"40997.099876302","31704940544","31704940544","31704940544"
"41012.100051","31704940544","31704940544","31704940544"
"41012.100051349","31704940544","31704940544","31704940544"
"41027.09911","31704940544","31704940544","31704940544"
"41027.099110429","31704940544","31704940544","31704940544"
"41042.098605","31704940544","31704940544","31704940544"
"41042.098605699","31704940544","31704940544","31704940544"
"41057.099504","31704940544","31704940544","31704940544"
"41072.100471","31704940544","31704940544","31704940544"
"41072.100471469","31704940544","31704940544","31704940544"
"41087.099969","31704940544","31704940544","31704940544"
"41087.099969188","31704940544","31704940544","31704940544"
"41102.099983","31704940544","31704940544","31704940544"
"41102.099983408","31704940544","31704940544","31704940544"
"41117.099001","31704940544","31704940544","31704940544"
"41117.099001268","31704940544","31704940544","31704940544"
"41132.100185","31704940544","31704940544","31704940544"
"41132.100185865","31704940544","31704940544","31704940544"
"41147.098524","31704940544","31704940544","31704940544"
"41147.098524207","31704940544","31704940544","31704940544"
"41162.098366","31704940544","31704940544","31704940544"
"41162.098366293","31704940544","31704940544","31704940544"
"41177.100367","31704940544","31704940544","31704940544"
"41177.10036752","31704940544","31704940544","31704940544"
"41192.100224","31704940544","31704940544","31704940544"
"41192.100224974","31704940544","31704940544","31704940544"
"41207.099388","31704940544","31704940544","31704940544"
"41222.100388","31704940544","31704940544","31704940544"
"41222.100388607","31704940544","31704940544","31704940544"
"41237.099966","31704940544","31704940544","31704940544"
"41237.099966634","31704940544","31704940544","31704940544"
"41252.099565","31704940544","31704940544","31704940544"
"41267.100405","31704940544","31704940544","31704940544"
"41282.099841","31704940544","31704940544","31704940544"
"41282.099841458","31704940544","31704940544","31704940544"
"41297.098917","31704940544","31704940544","31704940544"
"41297.098917544","31704940544","31704940544","31704940544"
"41312.099695","31704940544","31704940544","31704940544"
"41312.099695671","31704940544","31704940544","31704940544"
"41327.09859","31704940544","31704940544","31704940544"
"41327.098590961","31704940544","31704940544","31704940544"
"41342.10011","31704940544","31704940544","31704940544"
"41342.100110205","31704940544","31704940544","31704940544"
"41357.099925","31704940544","31704940544","31704940544"
"41357.099925767","31704940544","31704940544","31704940544"
"41372.100006","31704940544","31704940544","31704940544"
"41372.10000686","31704940544","31704940544","31704940544"
"41387.099335","31704940544","31704940544","31704940544"
"41387.099335384","31704940544","31704940544","31704940544"
"41402.099549","31704940544","31704940544","31704940544"
"41402.099549407","31704940544","31704940544","31704940544"
"41417.100388","31704940544","31704940544","31704940544"
"41417.100388945","31704940544","31704940544","31704940544"
"41432.099106","31704940544","31704940544","31704940544"
"41432.099106456","31704940544","31704940544","31704940544"
"41447.098915","31704940544","31704940544","31704940544"
"41462.098663","31704940544","31704940544","31704940544"
"41462.098663367","31704940544","31704940544","31704940544"
"41477.099217","31704940544","31704940544","31704940544"
"41477.099217774","31704940544","31704940544","31704940544"
